,runnerId,age,gender,countryCode,racesCount,Usa citizen
10677,41780370,47,M,ZAF,2,0
10678,41803055,35,M,USA,1,1
10679,41804018,33,W,BRA,1,0
10680,41795673,26,W,USA,1,1
10681,41798695,46,M,NLD,1,0
10682,41787034,35,M,FRA,2,0
10683,41750624,43,M,USA,26,1
10684,41792857,46,M,USA,1,1
10685,41754024,43,W,USA,26,1
10686,41778724,34,W,USA,2,1
10687,41755380,63,M,USA,20,1
10688,41797410,39,M,ITA,1,0
10689,41781248,28,M,USA,1,1
10690,41756749,48,M,BRA,2,0
10691,41781877,39,W,CAN,1,0
10692,41779304,36,W,USA,20,1
10693,41782945,48,M,CHL,1,0
10694,41771986,27,W,USA,1,1
10695,41774901,26,W,USA,25,1
10696,41784878,46,M,BRA,1,0
10697,41777254,28,M,USA,9,1
10698,41784331,41,W,HKG,1,0
10699,41758325,42,M,ESP,1,0
10700,41793488,31,W,USA,1,1
10701,41758055,36,M,USA,9,1
10702,41762979,41,M,USA,40,1
10703,41757905,50,W,USA,4,1
10704,41801330,63,M,AUT,1,0
10705,41781159,37,M,USA,1,1
10706,41793829,33,M,USA,1,1
10707,41797389,50,M,ITA,1,0
10708,41767886,30,M,USA,25,1
10709,41793579,28,M,USA,1,1
10710,41797639,32,M,FRA,1,0
10711,41768368,48,W,DEU,2,0
10712,41779821,42,W,USA,1,1
10713,41790914,29,W,USA,1,1
10714,41773617,30,W,USA,27,1
10715,41756139,35,W,USA,2,1
10716,41783754,51,W,ISR,1,0
10717,41798141,33,M,CHE,1,0
10718,41761873,42,M,ESP,1,0
10719,41756813,46,W,USA,71,1
10720,41780586,24,M,USA,1,1
10721,41771604,29,M,USA,26,1
10722,41758432,45,M,USA,23,1
10723,41803200,37,W,USA,1,1
10724,41756869,49,W,USA,13,1
10725,41776448,28,M,USA,13,1
10726,41750729,47,M,USA,32,1
10727,41769915,40,M,USA,39,1
10728,41756523,55,W,NLD,1,0
10729,41777760,27,W,USA,11,1
10730,41775637,44,M,USA,7,1
10731,41797877,44,W,HKG,2,0
10732,41768761,38,M,USA,23,1
10733,41759477,36,W,USA,23,1
10734,41779678,61,W,USA,1,1
10735,41755305,41,M,USA,106,1
10736,41799365,34,M,DEU,1,0
10737,41790882,54,M,JPN,1,0
10738,41805261,50,W,NOR,1,0
10739,41775415,22,W,USA,2,1
10740,41781708,32,W,BRA,1,0
10741,41770717,42,W,USA,23,1
10742,41773008,29,M,USA,15,1
10743,41804180,39,M,POL,1,0
10744,41767585,36,X,USA,27,1
10745,41795944,33,M,GBR,1,0
10746,41795847,56,M,NLD,1,0
10747,41764427,60,M,USA,5,1
10748,41758156,30,W,USA,3,1
10749,41799862,54,M,DEU,1,0
10750,41790550,29,M,USA,1,1
10751,41790718,54,M,ZAF,1,0
10752,41783863,32,M,ISR,1,0
10753,41788055,25,M,CAN,1,0
10754,41794113,35,W,USA,1,1
10755,41776821,24,W,USA,11,1
10756,41772474,46,M,ARG,2,0
10757,41763104,25,W,USA,5,1
10758,41766733,27,M,USA,10,1
10759,41777733,29,M,USA,11,1
10760,41765020,34,W,USA,31,1
10761,41779437,33,W,USA,1,1
10762,41756217,46,M,NLD,6,0
10763,41760868,33,W,USA,32,1
10764,41799617,35,M,SWE,1,0
10765,41774676,42,M,USA,25,1
10766,41780127,31,W,BRA,1,0
10767,41805193,38,M,NOR,1,0
10768,41799246,44,W,FJI,1,0
10769,41761883,30,W,USA,2,1
10770,41771409,28,W,USA,10,1
10771,41752920,40,W,USA,9,1
10772,41776867,32,M,USA,14,1
10773,41803280,27,M,USA,1,1
10774,41793662,42,M,USA,1,1
10775,41774180,46,M,USA,23,1
10776,41804002,56,M,AUS,1,0
10777,41759702,35,M,USA,107,1
10778,41794031,21,W,USA,1,1
10779,41776439,24,W,USA,16,1
10780,41754107,54,M,GBR,2,0
10781,41777192,26,M,USA,11,1
10782,41772080,30,M,USA,24,1
10783,41788052,65,M,CAN,1,0
10784,41787451,25,M,MEX,1,0
10785,41764422,51,W,GTM,1,0
10786,41775447,40,M,USA,10,1
10787,41781022,37,M,USA,1,1
10788,41753225,36,M,ECU,1,0
10789,41750202,44,W,USA,79,1
10790,41763754,29,W,USA,28,1
10791,41759761,49,W,USA,6,1
10792,41789589,28,M,USA,1,1
10793,41764273,40,W,ARG,1,0
10794,41782894,29,W,USA,1,1
10795,41775095,50,M,USA,8,1
10796,41805292,44,M,USA,1,1
10797,41752946,39,M,GBR,5,0
10798,41797326,46,W,ITA,1,0
10799,41765629,27,M,USA,8,1
10800,41782592,26,M,USA,10,1
10801,41792559,44,W,USA,1,1
10802,41765135,47,W,USA,5,1
10803,41755835,32,M,USA,1,1
10804,41752086,42,M,USA,10,1
10805,41756912,51,W,ARG,2,0
10806,41777187,29,M,USA,20,1
10807,41775296,37,M,USA,11,1
10808,41795455,40,M,ESP,1,0
10809,41755363,41,M,USA,13,1
10810,41759009,30,W,USA,4,1
10811,41777170,35,M,USA,3,1
10812,41792969,41,M,BEL,1,0
10813,41754919,33,W,USA,7,1
10814,41757296,48,W,USA,54,1
10815,41799938,42,M,ESP,1,0
10816,41798021,44,M,IRL,1,0
10817,41781153,37,M,USA,4,1
10818,41792084,59,M,FRA,2,0
10819,41790391,45,M,CHL,1,0
10820,41762019,51,W,USA,1,1
10821,41768349,67,M,USA,1,1
10822,41772315,32,M,USA,21,1
10823,41789741,28,M,NOR,1,0
10824,41795277,30,M,USA,1,1
10825,41773923,30,M,USA,11,1
10826,41796002,38,M,GBR,1,0
10827,41781025,29,M,USA,2,1
10828,41805338,30,M,ISR,1,0
10829,41772846,28,M,USA,13,1
10830,41804308,65,M,NLD,1,0
10831,41771698,29,W,USA,3,1
10832,41800186,50,M,ITA,1,0
10833,41772946,27,W,USA,27,1
10834,41763226,51,M,USA,24,1
10835,41782599,30,W,USA,2,1
10836,41792337,27,W,USA,1,1
10837,41778513,24,M,USA,16,1
10838,41793252,26,M,USA,1,1
10839,41775373,38,W,USA,18,1
10840,41795969,29,M,NLD,1,0
10841,41770634,39,M,USA,26,1
10842,41763970,25,W,USA,2,1
10843,41795454,22,M,DEU,1,0
10844,41784755,39,M,USA,4,1
10845,41751993,40,W,USA,11,1
10846,41790627,51,M,USA,1,1
10847,41791333,55,M,BEL,1,0
10848,41795898,39,W,USA,1,1
10849,41780990,45,M,USA,2,1
10850,41777449,24,M,USA,20,1
10851,41774103,28,M,USA,4,1
10852,41793965,21,M,USA,1,1
10853,41791048,62,M,USA,1,1
10854,41774988,31,M,USA,1,1
10855,41766938,48,W,USA,4,1
10856,41753179,50,M,BRA,2,0
10857,41794517,44,M,HKG,1,0
10858,41786842,41,W,FRA,2,0
10859,41768246,53,W,HKG,1,0
10860,41762951,43,M,BRA,4,0
10861,41786897,31,M,FRA,1,0
10862,41793619,28,M,USA,1,1
10863,41800747,47,W,AUS,1,0
10864,41789238,58,M,CAN,1,0
10865,41785956,24,M,USA,1,1
10866,41799712,23,M,FRA,1,0
10867,41790816,57,W,USA,1,1
10868,41787811,51,M,USA,1,1
10869,41799369,49,M,FRA,1,0
10870,41777981,43,W,USA,3,1
10871,41790818,57,M,ESP,1,0
10872,41762724,33,M,USA,20,1
10873,41757067,40,W,VEN,1,0
10874,41764940,37,M,USA,1,1
10875,41791507,41,M,COL,1,0
10876,41799713,53,M,FRA,1,0
10877,41788283,26,W,USA,1,1
10878,41753062,34,W,USA,81,1
10879,41789734,55,M,CAN,1,0
10880,41795757,42,W,USA,4,1
10881,41785470,40,M,USA,11,1
10882,41751586,40,W,USA,115,1
10883,41781044,31,M,USA,2,1
10884,41758148,55,M,BRA,1,0
10885,41789615,50,W,USA,1,1
10886,41800611,40,M,ITA,1,0
10887,41753590,52,M,ITA,12,0
10888,41794883,54,M,NLD,1,0
10889,41800987,30,M,NLD,1,0
10890,41784499,26,M,USA,3,1
10891,41759804,42,W,USA,74,1
10892,41801149,59,M,CHE,1,0
10893,41786912,42,W,GBR,1,0
10894,41770455,43,M,USA,19,1
10895,41787900,41,W,USA,1,1
10896,41805580,36,M,GBR,1,0
10897,41758537,44,M,USA,55,1
10898,41776949,30,W,USA,27,1
10899,41771426,35,W,USA,27,1
10900,41796424,40,W,ZAF,1,0
10901,41787009,56,W,CAN,1,0
10902,41751026,41,M,USA,28,1
10903,41772140,28,M,USA,2,1
10904,41760823,26,M,USA,7,1
10905,41783023,34,M,USA,2,1
10906,41804790,45,M,USA,1,1
10907,41762696,33,M,USA,23,1
10908,41790838,43,M,CHI,1,0
10909,41789812,31,W,USA,1,1
10910,41767208,40,M,USA,7,1
10911,41797264,34,M,ITA,1,0
10912,41765334,31,M,USA,1,1
10913,41758551,40,M,ISR,6,0
10914,41758543,34,M,USA,14,1
10915,41784403,28,M,USA,7,1
10916,41770652,45,M,USA,5,1
10917,41798403,21,M,USA,1,1
10918,41794770,56,M,NLD,1,0
10919,41784851,43,W,ITA,1,0
10920,41777412,29,M,USA,11,1
10921,41796947,59,W,FRA,1,0
10922,41801993,47,M,ESP,1,0
10923,41781493,39,M,FRA,1,0
10924,41751981,37,M,USA,47,1
10925,41787606,44,M,USA,1,1
10926,41753050,42,W,USA,69,1
10927,41758386,45,M,USA,3,1
10928,41751854,52,M,USA,16,1
10929,41774873,36,M,USA,19,1
10930,41760613,59,M,USA,60,1
10931,41789849,46,M,USA,1,1
10932,41801303,44,M,THA,1,0
10933,41804350,36,W,USA,1,1
10934,41783767,42,M,PAN,3,0
10935,41763365,28,M,USA,12,1
10936,41765257,39,M,USA,2,1
10937,41757256,29,M,USA,28,1
10938,41764337,41,M,GTM,1,0
10939,41786326,21,M,CAN,1,0
10940,41782401,32,M,USA,1,1
10941,41766972,36,M,USA,17,1
10942,41753864,50,M,USA,61,1
10943,41797652,32,M,FRA,1,0
10944,41777258,27,M,USA,19,1
10945,41792706,39,W,GBR,1,0
10946,41773131,59,W,GBR,1,0
10947,41763838,60,W,USA,42,1
10948,41759101,47,W,USA,30,1
10949,41753696,62,M,USA,24,1
10950,41766889,40,M,USA,1,1
10951,41792132,50,W,FRA,2,0
10952,41780908,32,M,FRA,1,0
10953,41761414,52,W,USA,75,1
10954,41798684,45,W,ANT,1,0
10955,41791054,26,M,USA,1,1
10956,41781207,32,W,GBR,1,0
10957,41794213,24,W,USA,1,1
10958,41799106,57,M,FRA,1,0
10959,41782363,25,W,USA,9,1
10960,41754197,37,W,USA,5,1
10961,41787439,41,W,CRI,1,0
10962,41799212,20,W,ARG,1,0
10963,41750829,40,W,USA,118,1
10964,41773772,26,W,HKG,2,0
10965,41768060,29,M,USA,28,1
10966,41777882,26,M,USA,2,1
10967,41759981,56,X,FRA,1,0
10968,41788633,31,W,SGP,1,0
10969,41789324,51,W,BRA,1,0
10970,41786784,24,M,FRA,2,0
10971,41755571,44,M,USA,32,1
10972,41794108,20,W,USA,1,1
10973,41764020,40,W,USA,23,1
10974,41784080,34,W,USA,2,1
10975,41799895,48,W,DEU,1,0
10976,41756314,37,M,GBR,2,0
10977,41766835,28,M,CAN,1,0
10978,41779548,47,M,IRL,2,0
10979,41805353,30,M,USA,1,1
10980,41763692,38,M,USA,1,1
10981,41797120,63,M,GBR,1,0
10982,41757131,51,W,USA,64,1
10983,41770287,41,M,SLV,10,0
10984,41793275,26,M,MEX,1,0
10985,41760039,45,M,USA,61,1
10986,41786193,46,M,AUS,2,0
10987,41786346,29,M,BEL,1,0
10988,41790795,28,W,USA,1,1
10989,41767782,28,M,USA,19,1
10990,41780282,26,W,USA,1,1
10991,41773569,23,M,USA,1,1
10992,41773073,53,W,USA,2,1
10993,41803169,27,W,CAN,1,0
10994,41802889,34,W,ISR,1,0
10995,41760961,35,W,USA,11,1
10996,41804484,29,M,DEU,1,0
10997,41797214,56,M,ITA,1,0
10998,41756021,49,M,AUT,6,0
10999,41788328,37,M,DEU,1,0
11000,41799791,54,M,AUT,2,0
11001,41786235,25,W,USA,8,1
11002,41758648,27,W,USA,18,1
11003,41791404,46,W,USA,1,1
11004,41771900,30,W,COL,1,0
11005,41767102,44,M,THA,1,0
11006,41803964,43,W,DEU,1,0
11007,41791968,35,M,FRA,1,0
11008,41779683,58,W,USA,1,1
11009,41789347,27,W,BRA,1,0
11010,41801259,40,M,POL,1,0
11011,41782282,46,M,NLD,1,0
11012,41799286,22,M,ITA,1,0
11013,41783163,56,M,USA,21,1
11014,41802384,54,M,MAR,1,0
11015,41765414,27,W,USA,25,1
11016,41761534,56,M,USA,31,1
11017,41788433,36,W,USA,1,1
11018,41780312,31,M,USA,2,1
11019,41802209,46,M,USA,1,1
11020,41756617,37,M,CHE,1,0
11021,41791119,45,M,RUS,1,0
11022,41759157,32,M,USA,3,1
11023,41767002,30,M,ESP,1,0
11024,41788041,29,W,USA,1,1
11025,41778555,24,M,USA,3,1
11026,41791555,40,M,FRA,2,0
11027,41793327,39,M,CAN,1,0
11028,41787438,21,W,USA,1,1
11029,41784979,31,W,USA,1,1
11030,41775753,28,W,USA,10,1
11031,41764732,33,M,BRA,6,0
11032,41772214,31,W,USA,11,1
11033,41777218,26,M,USA,18,1
11034,41792819,30,W,CHE,1,0
11035,41770962,30,M,USA,35,1
11036,41782740,33,W,USA,4,1
11037,41805211,44,M,USA,1,1
11038,41761076,33,M,USA,24,1
11039,41780448,34,M,GBR,1,0
11040,41763965,32,W,USA,11,1
11041,41763770,30,W,USA,42,1
11042,41780383,38,M,GBR,3,0
11043,41783228,33,M,GBR,1,0
11044,41779816,24,M,USA,1,1
11045,41797274,28,W,CHL,1,0
11046,41754018,57,M,GBR,1,0
11047,41780343,46,M,ESP,1,0
11048,41753711,30,W,USA,40,1
11049,41805095,46,W,PER,1,0
11050,41780412,29,W,CHN,1,0
11051,41798375,40,M,ITA,1,0
11052,41766872,34,M,USA,26,1
11053,41784664,48,W,MEX,1,0
11054,41797923,34,M,USA,1,1
11055,41805480,52,M,DEU,2,0
11056,41756874,38,W,USA,48,1
11057,41798322,38,W,ITA,1,0
11058,41761379,29,W,USA,17,1
11059,41764190,48,W,NZL,1,0
11060,41797259,52,M,ESP,1,0
11061,41780033,31,W,USA,10,1
11062,41770448,33,W,USA,14,1
11063,41802537,50,M,DEU,1,0
11064,41776033,20,W,MEX,2,0
11065,41800255,33,M,ITA,1,0
11066,41777667,28,W,USA,15,1
11067,41775396,25,M,USA,21,1
11068,41760610,47,M,USA,56,1
11069,41776646,31,M,USA,31,1
11070,41765112,41,M,MEX,1,0
11071,41800226,27,W,CHE,1,0
11072,41779972,57,M,NZL,1,0
11073,41751438,60,M,USA,5,1
11074,41770485,33,M,USA,14,1
11075,41788996,59,W,USA,1,1
11076,41785755,46,M,USA,1,1
11077,41792824,30,M,COL,1,0
11078,41794837,32,W,USA,1,1
11079,41782820,35,M,USA,2,1
11080,41801326,50,M,MEX,1,0
11081,41767131,54,M,ISL,2,0
11082,41799637,59,M,DEU,2,0
11083,41792926,33,M,USA,1,1
11084,41788941,25,W,USA,1,1
11085,41776283,36,M,USA,9,1
11086,41765038,33,W,USA,10,1
11087,41798663,27,W,NLD,1,0
11088,41773766,24,M,USA,1,1
11089,41791613,40,W,FRA,2,0
11090,41791665,55,M,FRA,1,0
11091,41770813,54,M,USA,6,1
11092,41798158,39,M,DEU,1,0
11093,41772749,46,W,USA,1,1
11094,41767014,40,M,RUS,2,0
11095,41805000,60,M,FRA,1,0
11096,41776421,37,M,DEU,2,0
11097,41789853,23,W,USA,1,1
11098,41775901,41,M,ITA,1,0
11099,41795228,24,M,USA,1,1
11100,41751734,38,M,USA,136,1
11101,41805567,31,W,USA,1,1
11102,41767795,38,M,USA,2,1
11103,41804739,59,M,GRC,1,0
11104,41800198,42,M,ITA,1,0
11105,41781592,28,W,USA,12,1
11106,41760021,36,W,USA,35,1
11107,41788143,42,W,GBR,1,0
11108,41799092,25,W,USA,1,1
11109,41783806,43,M,GBR,2,0
11110,41775632,29,M,USA,2,1
11111,41800724,36,W,CHN,1,0
11112,41803528,28,M,ITA,1,0
11113,41786782,27,W,USA,1,1
11114,41787180,33,M,ECU,1,0
11115,41786161,30,W,POL,1,0
11116,41759624,43,M,JPN,1,0
11117,41762679,42,M,BRA,22,0
11118,41793570,28,W,USA,1,1
11119,41764632,48,M,USA,2,1
11120,41782200,27,M,USA,13,1
11121,41793571,28,W,USA,1,1
11122,41780129,29,W,USA,14,1
11123,41752173,40,M,USA,79,1
11124,41772724,43,M,USA,7,1
11125,41778626,51,M,CHE,1,0
11126,41779686,26,M,USA,1,1
11127,41768174,32,M,USA,12,1
11128,41763215,51,W,USA,4,1
11129,41755832,39,W,USA,1,1
11130,41804776,45,M,USA,1,1
11131,41768096,31,W,USA,29,1
11132,41796008,38,W,USA,1,1
11133,41761172,53,W,USA,53,1
11134,41770214,53,M,SGP,4,0
11135,41758058,47,W,USA,8,1
11136,41755332,35,W,USA,3,1
11137,41752140,44,M,USA,143,1
11138,41780812,48,M,FIN,4,0
11139,41760134,51,M,USA,17,1
11140,41780637,44,M,ARG,1,0
11141,41779151,35,M,USA,11,1
11142,41788204,39,W,USA,1,1
11143,41776320,32,W,USA,11,1
11144,41751614,69,M,USA,205,1
11145,41776796,25,M,USA,2,1
11146,41796434,40,M,ARE,1,0
11147,41782581,36,M,USA,3,1
11148,41762504,34,M,USA,4,1
11149,41753249,36,M,USA,1,1
11150,41768069,31,M,USA,1,1
11151,41796248,36,M,ITA,1,0
11152,41802727,46,M,FRA,1,0
11153,41791069,37,M,MEX,1,0
11154,41792703,19,M,USA,1,1
11155,41762753,47,M,USA,7,1
11156,41788527,45,M,BGR,1,0
11157,41768317,29,M,USA,9,1
11158,41779311,33,M,USA,1,1
11159,41787363,49,W,USA,1,1
11160,41777002,36,M,USA,18,1
11161,41782613,25,W,USA,11,1
11162,41784609,38,M,USA,2,1
11163,41797630,31,M,USA,1,1
11164,41780460,33,M,USA,1,1
11165,41777447,47,M,USA,18,1
11166,41804651,46,M,ITA,1,0
11167,41773884,29,W,IRL,2,0
11168,41780198,37,W,USA,1,1
11169,41795835,24,W,USA,1,1
11170,41794672,24,W,USA,1,1
11171,41784954,23,X,USA,8,1
11172,41764884,46,W,USA,1,1
11173,41778136,33,M,USA,10,1
11174,41765005,33,M,USA,57,1
11175,41782437,36,W,USA,12,1
11176,41785314,24,W,USA,2,1
11177,41779276,25,M,USA,17,1
11178,41784047,24,M,USA,5,1
11179,41786293,54,M,GBR,1,0
11180,41771525,44,M,USA,30,1
11181,41768854,46,M,CHN,1,0
11182,41798559,50,M,ARG,1,0
11183,41752718,43,M,USA,20,1
11184,41800243,49,M,BRA,2,0
11185,41774959,33,W,USA,26,1
11186,41785335,23,M,USA,2,1
11187,41797705,22,M,ITA,1,0
11188,41759180,54,W,USA,31,1
11189,41753749,36,W,FRA,1,0
11190,41769051,29,W,MEX,1,0
11191,41784368,25,M,USA,1,1
11192,41803359,56,M,ARE,1,0
11193,41801056,31,M,ITA,1,0
11194,41764054,45,W,DNK,2,0
11195,41797064,50,M,ITA,1,0
11196,41788331,38,M,CAN,1,0
11197,41762854,39,M,NOR,2,0
11198,41784013,51,W,HKG,4,0
11199,41805252,49,M,NOR,1,0
11200,41780439,33,M,MEX,1,0
11201,41752272,51,M,USA,112,1
11202,41770500,29,M,USA,4,1
11203,41777585,28,M,USA,10,1
11204,41764163,60,W,USA,2,1
11205,41778487,27,M,USA,18,1
11206,41758555,45,M,USA,5,1
11207,41768132,28,M,USA,3,1
11208,41757997,33,M,USA,1,1
11209,41775432,32,W,USA,2,1
11210,41777268,26,W,USA,1,1
11211,41790552,25,M,USA,1,1
11212,41802902,28,M,SWE,1,0
11213,41753081,58,M,ISR,1,0
11214,41778544,26,M,USA,10,1
11215,41805622,35,W,GBR,1,0
11216,41803562,50,M,GBR,1,0
11217,41758791,29,W,SWE,2,0
11218,41775670,46,M,USA,12,1
11219,41755774,45,W,USA,2,1
11220,41781351,32,W,COL,9,0
11221,41801009,43,M,POL,1,0
11222,41780780,50,M,NLD,2,0
11223,41795723,41,M,UKR,1,0
11224,41805531,26,W,GBR,1,0
11225,41789954,53,W,AUS,1,0
11226,41776010,38,W,MEX,1,0
11227,41751235,50,M,USA,169,1
11228,41775686,23,W,USA,27,1
11229,41785973,38,M,BRA,1,0
11230,41753486,42,M,USA,2,1
11231,41783039,37,M,USA,30,1
11232,41769265,43,W,USA,1,1
11233,41761835,43,M,USA,20,1
11234,41795135,23,W,USA,1,1
11235,41803326,31,W,GBR,1,0
11236,41767105,28,M,USA,13,1
11237,41764369,31,W,USA,27,1
11238,41784947,27,M,USA,9,1
11239,41767385,31,W,USA,38,1
11240,41794076,26,W,USA,1,1
11241,41787000,20,M,USA,1,1
11242,41770978,26,M,USA,3,1
11243,41759502,43,W,USA,4,1
11244,41804223,22,W,AUS,1,0
11245,41771896,26,M,USA,20,1
11246,41779463,45,M,USA,2,1
11247,41788382,31,W,USA,1,1
11248,41753984,55,M,USA,60,1
11249,41773121,29,W,MEX,1,0
11250,41761920,48,M,USA,21,1
11251,41796038,33,M,GBR,1,0
11252,41778087,27,M,USA,14,1
11253,41756024,45,M,USA,2,1
11254,41765170,36,M,GBR,7,0
11255,41783999,25,M,USA,8,1
11256,41775491,45,W,USA,10,1
11257,41761974,52,M,BEL,1,0
11258,41775945,40,M,USA,25,1
11259,41770350,47,M,USA,8,1
11260,41763349,31,M,USA,2,1
11261,41756692,39,W,USA,33,1
11262,41774192,45,M,USA,2,1
11263,41788155,32,M,USA,1,1
11264,41779532,36,M,USA,1,1
11265,41764055,29,W,USA,12,1
11266,41790832,36,M,USA,1,1
11267,41757712,34,M,USA,21,1
11268,41754951,38,M,USA,67,1
11269,41753870,42,M,USA,45,1
11270,41796438,33,M,ITA,2,0
11271,41779333,54,W,SWE,1,0
11272,41775613,40,W,USA,2,1
11273,41769839,27,M,USA,6,1
11274,41782462,36,M,USA,19,1
11275,41772095,39,M,USA,21,1
11276,41798212,31,M,ITA,1,0
11277,41754723,38,M,USA,2,1
11278,41802336,42,M,MAR,1,0
11279,41802249,50,M,PRT,1,0
11280,41798213,39,M,ITA,1,0
11281,41801313,47,M,SMR,1,0
11282,41788092,33,W,USA,1,1
11283,41779720,41,M,USA,2,1
11284,41794310,28,M,USA,1,1
11285,41760683,53,W,USA,22,1
11286,41774381,27,W,USA,19,1
11287,41775169,34,W,FRA,15,0
11288,41789094,25,W,USA,1,1
11289,41777260,25,M,USA,4,1
11290,41769461,32,M,USA,19,1
11291,41782213,24,W,USA,3,1
11292,41783256,50,M,USA,14,1
11293,41779136,29,M,USA,3,1
11294,41757548,61,W,USA,42,1
11295,41768182,37,M,USA,40,1
11296,41761537,49,M,USA,14,1
11297,41762628,30,W,USA,44,1
11298,41756735,56,M,USA,2,1
11299,41753721,42,M,USA,17,1
11300,41790336,27,W,MEX,1,0
11301,41784153,36,M,USA,2,1
11302,41764604,33,M,USA,8,1
11303,41801489,44,M,USA,1,1
11304,41768056,32,W,USA,12,1
11305,41782262,24,M,USA,10,1
11306,41774326,25,M,USA,4,1
11307,41786904,30,M,USA,1,1
11308,41763483,31,W,USA,1,1
11309,41805470,44,M,ISR,1,0
11310,41773440,67,M,USA,1,1
11311,41796269,57,M,DEU,1,0
11312,41779941,46,M,ZAF,1,0
11313,41758381,29,W,USA,14,1
11314,41783636,43,W,ITA,2,0
11315,41762056,36,M,USA,20,1
11316,41776627,28,M,USA,9,1
11317,41763823,29,M,USA,12,1
11318,41790805,25,W,USA,1,1
11319,41796542,24,W,USA,1,1
11320,41776650,34,M,USA,2,1
11321,41772246,28,M,DNK,2,0
11322,41770004,28,W,USA,17,1
11323,41772277,27,M,USA,13,1
11324,41792411,38,M,FRA,1,0
11325,41796102,57,W,GBR,1,0
11326,41802856,29,W,COL,2,0
11327,41792787,19,M,DOM,1,0
11328,41804179,22,M,NLD,1,0
11329,41779781,50,M,USA,2,1
11330,41756651,61,W,USA,3,1
11331,41794194,27,W,USA,1,1
11332,41769151,33,W,USA,5,1
11333,41774077,32,M,USA,18,1
11334,41754132,51,M,COL,88,0
11335,41772811,22,M,USA,24,1
11336,41791470,49,W,BRA,1,0
11337,41755667,41,W,USA,1,1
11338,41770435,44,W,USA,23,1
11339,41772748,44,W,USA,23,1
11340,41793710,32,M,ITA,1,0
11341,41775328,26,W,USA,20,1
11342,41791410,43,W,MEX,1,0
11343,41789141,31,M,GBR,1,0
11344,41796748,28,M,CAN,1,0
11345,41781180,26,M,MEX,1,0
11346,41789344,29,M,USA,1,1
11347,41752241,35,M,USA,12,1
11348,41783995,32,M,USA,2,1
11349,41796739,53,M,ITA,1,0
11350,41803418,61,W,GBR,1,0
11351,41772487,28,M,USA,10,1
11352,41784565,57,M,USA,1,1
11353,41774470,28,M,USA,14,1
11354,41789386,46,M,USA,1,1
11355,41786430,35,W,USA,1,1
11356,41773615,30,M,USA,18,1
11357,41798531,23,W,USA,1,1
11358,41788075,35,W,USA,1,1
11359,41805399,50,M,BEL,1,0
11360,41776558,27,W,USA,1,1
11361,41761589,50,W,USA,3,1
11362,41784588,27,M,USA,9,1
11363,41758909,56,M,DEU,3,0
11364,41767489,31,M,USA,12,1
11365,41753750,60,M,ESP,2,0
11366,41771013,32,M,USA,24,1
11367,41774663,43,W,USA,2,1
11368,41804869,33,W,ITA,1,0
11369,41795683,31,W,USA,1,1
11370,41774046,27,M,USA,1,1
11371,41797109,35,W,USA,1,1
11372,41760689,30,M,USA,2,1
11373,41784897,39,W,DEU,1,0
11374,41804613,32,M,USA,1,1
11375,41776505,33,M,USA,18,1
11376,41768812,42,M,USA,1,1
11377,41791157,23,M,USA,1,1
11378,41784826,30,W,USA,1,1
11379,41802648,36,M,AUS,1,0
11380,41768254,52,W,USA,2,1
11381,41773896,29,M,USA,2,1
11382,41772178,44,M,USA,29,1
11383,41756433,54,M,USA,70,1
11384,41770563,29,M,USA,27,1
11385,41762971,35,W,FRA,5,0
11386,41754870,49,M,USA,2,1
11387,41804799,39,W,USA,1,1
11388,41759593,42,W,IRL,1,0
11389,41761511,59,W,CAN,2,0
11390,41803648,23,M,USA,1,1
11391,41768683,55,M,USA,1,1
11392,41760359,37,M,USA,30,1
11393,41757470,32,M,USA,16,1
11394,41781252,56,M,DEU,1,0
11395,41751777,44,M,USA,34,1
11396,41780135,27,M,USA,4,1
11397,41770403,36,W,USA,33,1
11398,41751468,40,M,USA,120,1
11399,41753010,38,W,USA,1,1
11400,41770177,30,W,USA,6,1
11401,41777691,26,M,USA,10,1
11402,41789277,48,M,ZAF,1,0
11403,41765658,27,W,USA,21,1
11404,41762284,39,M,USA,1,1
11405,41752432,57,M,USA,101,1
11406,41804202,50,M,NOR,1,0
11407,41751762,53,M,USA,253,1
11408,41783083,53,M,USA,12,1
11409,41761292,28,W,USA,34,1
11410,41791006,31,W,USA,1,1
11411,41753478,37,W,USA,39,1
11412,41774126,46,M,GBR,1,0
11413,41799592,43,M,DEU,1,0
11414,41774890,39,M,THA,2,0
11415,41764180,33,M,USA,9,1
11416,41751277,42,W,USA,120,1
11417,41788090,58,W,USA,1,1
11418,41783749,33,W,USA,1,1
11419,41787194,45,W,USA,1,1
11420,41757012,43,W,USA,6,1
11421,41790037,60,M,CAN,1,0
11422,41770206,31,M,USA,1,1
11423,41761644,43,W,USA,1,1
11424,41775097,25,M,USA,18,1
11425,41800532,42,M,ITA,1,0
11426,41787191,33,M,USA,1,1
11427,41754555,44,W,USA,2,1
11428,41789839,46,W,USA,1,1
11429,41797577,47,W,ITA,1,0
11430,41751037,43,W,USA,17,1
11431,41750703,46,W,USA,171,1
11432,41801523,26,M,USA,1,1
11433,41751294,46,W,USA,31,1
11434,41754965,37,W,USA,49,1
11435,41758372,53,M,USA,21,1
11436,41767615,43,M,USA,39,1
11437,41762894,31,M,USA,4,1
